Scheme Name	Net Asset Value
SBI Fixed Maturity Plan (FMP) - Series 42 (1857 Days) Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.2658
SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Direct Plan - Growth	11.3134
SBI Fixed Maturity Plan (FMP) Series 42 (1857 Days) - Regular Plan - Growth	11.2658
SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - Growth	11.2469
SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.2469
SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Growth	11.2044
SBI Fixed Maturity Plan (FMP) Series 43 (1616 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.2044
SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Direct Plan - Growth	11.1358
SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.1358
SBI Fixed Maturity Plan (FMP) - Series 44 (1855 Days) - Regular Plan - Growth	11.0954
SBI Fixed Maturity Plan (FMP) Series 44 (1855 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.0954
SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Direct Plan - Growth	11.1321
SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.1321
SBI Fixed Maturity Plan (FMP) Series 45 (1840 Days) - Regular Plan - Growth	11.0924
SBI Fixed Maturity Plan (FMP) Series 45 (1840Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	11.0924
SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Growth	10.5290
SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.5289
SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Growth	10.5163
SBI Fixed Maturity Plan (FMP)-Series 72 (1239 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.5163
SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - Growth	10.5046
SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Direct Plan - IDCW Payout	10.5046
SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - Growth	10.4927
SBI Fixed Maturity Plan (FMP) - Series 73 (1226 Days) - Regular Plan - IDCW Payout	10.4927
SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Direct Plan- Growth	10.4727
SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.4727
SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Regular Plan- Growth	10.4619
SBI Fixed Maturity Plan (FMP)-Series 74 (1243 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.4619
SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.5057
SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth	10.5057
SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular  Plan- Growth	10.4987
SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.4987
SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth	10.4445
SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout	10.4446
SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth	10.4347
SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout	10.4347
SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth	10.4488
SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.4488
SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth	10.4428
SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.4428
SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth	10.4266
SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.4261
SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth	10.4180
SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.4178
SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth	10.3727
SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option	10.3728
SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth	10.3677
SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option	10.3678
SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Growth	10.3294
SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.3292
SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Growth	10.3224
SBI Fixed Maturity Plan (FMP)-Series 81 (1157 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.3224
SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth	10.3385
SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout	10.3384
SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth	10.3336
SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout	10.3296
	
	
	
TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-DIRECT PLAN -GROWTH	1036.2678
TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -GROWTH	1035.4402
TRUSTMF FIXED MATURITY PLAN -SERIES II (1196 DAYS)-REGULAR PLAN -IDCW PAYOUT	1035.4403
	
	
	
Union Fixed Maturity Plan - Series 13 - Direct Plan - Growth Option	10.2995
Union Fixed Maturity Plan - Series 13 - Regular Plan - Growth Option	10.2856
Union Fixed Maturity Plan - Series 13 - Regular Plan - IDCW Payout Option	10.2856
	
	
	
UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Direct Plan - IDCW	10
UTI Capital Protection Oriented Scheme - Series IX-I (1467 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Direct Plan - Growth Option	12.8584
UTI Capital Protection Oriented Scheme Series IX-I (1467 Days) - Regular Plan - Growth Option	12.3036
UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Direct Plan - IDCW	10
UTI Capital Protection Oriented Scheme - Series IX-II (1462 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Direct Plan - Growth Option	12.8826
UTI Capital Protection Oriented Scheme Series IX-II ( 1462 Days) - Regular Plan - Growth Option	12.3534
UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Direct Plan - IDCW	10
UTI Capital Protection Oriented Scheme - Series IX-III (1389 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Direct Plan - Growth Option	12.6616
UTI Capital Protection Oriented Scheme Series IX-III ( 1389 Days) - Regular Plan - Growth Option	12.1706
UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Direct Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme - Series VIII-II (1831 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series VIII - II (1831 Days) - Regular Plan - Growth Option	14.7526
UTI Capital Protection Oriented Scheme Series VIII -II  (1831 Days) - Direct Plan - Growth Option	15.6052
UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Direct Plan - Dividend Option	10.0001
UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Dividend Option	10.0002
UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Growth Option	11.5592
UTI Capital Protection Oriented Scheme Series VIII-III (1281Days) - Direct Plan - Growth Option	12.1072
UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Direct Plan - IDCW	10
UTI Capital Protection Oriented Scheme - Series VIII-IV (1996 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Direct Plan - Growth Option	14.8631
UTI Capital Protection Oriented Scheme Series VIII-IV (1996 Days) - Regular Plan - Growth Option	14.0605
UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Direct Plan - IDCW	10
UTI Capital Protection Oriented Scheme - Series X-II (1134 Days) - Regular Plan - IDCW	10.0001
UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Direct Plan - Growth Option	12.0468
UTI Capital Protection Oriented Scheme Series X-II ( 1134 Days) - Regular Plan - Growth Option	11.758
UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Direct Plan - Growth Option	14.6028
UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund Series II-I (1998 Days) - Regular Plan - Growth Option	13.5832
UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Direct Plan- Growth Option	14.0746
UTI Dual Advantage Fixed Term Fund Series II-II (1997 days) - Regular Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund Series II-II (1997 Days) - Regular Plan - Growth Option	13.4881
UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - Growth Option	15.7278
UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Direct Plan - IDCW	10
UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - Growth Option	15.0152
UTI Dual Advantage Fixed Term Fund Series II-III (1998 Days) - Regular Plan - IDCW	10
UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Growth Option	16.7457
UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option	15.6197
UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Direct Plan - IDCW	10.0001
UTI Dual Advantage Fixed Term Fund Series II-IV (1997 Days) - Regular Plan - IDCW	10.0002
UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Direct Plan - Growth Option	14.9899
UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Regular Plan - Growth Option	14.0308
UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Direct Plan - IDCW	10.0001
UTI Dual Advantage Fixed Term Fund Series II-V (1997 Days) - Regular Plan - IDCW	10.0001
UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Direct Plan - Growth Option	15.9878
UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Regular Plan - Growth Option	14.9657
UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Direct Plan - IDCW	10.0001
UTI Dual Advantage Fixed Term Fund Series III-I (1998 Days) - Regular Plan - IDCW	10.0001
UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Dividend Option	10
UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Growth Option	12.4481
UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Dividend Option	10.0001
UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Growth Option	11.9002
UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct  Plan - Dividend Option	10
UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct Plan - Growth Option	12.2771
UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Dividend Option	10
UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Growth Option	11.7301
UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Dividend Option	10
UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Growth Option	12.3528
UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Dividend Option	10
UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Growth Option	11.8205
UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Direct Plan - Growth Option	16.0915
UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Growth Option	15.2636
UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Direct Plan - IDCW	10
UTI Dual Advantage Fixed Term Fund Series IV-IV (1997 Days) - Regular Plan - IDCW	10.0001
UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct  Plan - Growth Option	11.784
UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Direct Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Dividend Option	10
UTI Dual Advantage Fixed Term Fund  Series V-I ( 1103 days) - Regular Plan - Growth Option	11.4036
UTI F I I F-Annual Interval Plan Series - II - Direct Plan - Growth Option	28.8723
UTI F I I F-Annual Interval Plan Series - II - Regular Plan - Growth Option	28.5682
UTI FIIF Annual Interval Plan II - Direct Plan - IDCW	10.0624
UTI FIIF Annual Interval Plan II - Regular Plan - IDCW	10.075
UTI FIIF Annual Interval Plan III - Direct Plan - IDCW	10.531
UTI FIIF Annual Interval Plan III - Regular Plan - IDCW	10.4839
UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Direct Plan - Growth Option	30.463
UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Instn Growth Option	28.4328
UTI Fixed Interval Income Fund (Annual Interval Fund)  Series III - Regular Plan - Growth Option	30.1044
UTI FIIF Annual Interval Plan IV - Direct Plan - IDCW	10.1008
UTI FIIF Annual Interval Plan IV - Regular Plan - IDCW	10.0749
UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Direct Plan - Growth Option	27.6707
UTI Fixed Interval Income Fund (Annual Interval Plan) Series IV - Regular Plan - Growth Option	27.3947
UTI FIIF Annual Intervl Plan I - Regular Plan - IDCW	10.4628
UTI Fixed Income Interval Fund - Annual Interval Plan Series - I ( Instn Growth Option )	31.7282
UTI Fixed Income Interval Fund - Annual Interval Plan Series - I - Direct Plan - Dividend Option	10.7611
UTI Fixed Income Interval Fund - Annual Interval Plan Series - I - Direct Plan - Growth Option	30.8832
UTI Fixed Income Interval Fund - Annual Interval Plan Series - I - Regular Plan - Growth Option	30.5587
UTI FIIF Half Yearly Plan I - Direct Plan - IDCW	10.0606
UTI FIIF Half Yearly Plan I - Regular Plan - IDCW	10.0564
UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Direct Plan - Growth Option	26.6295
UTI Fixed  Income Interval Fund ( Half Yearly Plan - I) - Regular Plan - Growth Option	26.1257
UTI FIIF Half Yearly Plan II - Direct Plan - IDCW	10.2065
UTI FIIF Half Yearly Plan II - Regular Plan - IDCW	10.0636
UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Direct Plan - Growth Option	26.0845
UTI Fixed Income Interval Fund ( Half Yearly Plan-II)- Regular Plan - Growth Option	26.0118
UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Direct Plan - Growth Option	27.3497
UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Regular Plan - Growth Option	26.846
UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option	10.0325
UTI FIIF Monthly Interval Plan I - Direct Plan - Monthly IDCW	10.0063
UTI FIIF Monthly Interval Plan I - Regular Plan - Monthly IDCW	10.0085
UTI FIIF Monthly Interval Plan II - Direct Plan - Monthly IDCW	10.0286
UTI FIIF Monthly Interval Plan II - Regular Plan - Monthly IDCW	10.0163
UTI Fixed Income Interval Fund - Monthly Interval Plan II-Direct Plan - Growth Option	26.2655
UTI Fixed Income Interval Fund - Monthly Interval Plan II-Regular Plan - Growth Option	25.7798
UTI FIIF Quarterly Interval Plan I - Direct Plan - IDCW	10.5337
UTI FIIF Quarterly Interval Plan I - Regular Plan - IDCW	10.4787
UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) - Regular Plan - Growth Option	30.1774
UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - I) -Direct Plan - Growth Option	30.8171
UTI FIIF Quarterly Interval Plan III - Direct Plan - IDCW	10.0803
UTI FIIF Quarterly Interval Plan III - Regular Plan - IDCW	10.0759
UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) - Direct Plan - Growth Option	28.4214
UTI Fixed  Income Interval Fund ( Quarterly Interval Plan - III) -Regular Plan - Growth Option	27.902
UTI Fixed  Income Interval Fund ( Quarterly Interval Plan -III) - Inst Dividend Plan	10.065
UTI F I I F Series II -Quarterly Interval Plan - IV -Direct Plan - Growth Option	25.5663
UTI F I I F Series II -Quarterly Interval Plan - IV -Instn. Growth  Option	20.9434
UTI F I I F Series II -Quarterly Interval Plan - IV -Regular Plan - Growth Option	25.0959
UTI FIIF Sr-2 Quarterly Interval Plan IV - Direct Plan - IDCW	10.0714
UTI FIIF Sr-2 Quarterly Interval Plan IV - Regular Plan - IDCW	10.0671
UTI F I I F Series II -Quarterly Interval Plan - V - Direct Plan - Growth Option	27.7774
UTI F I I F Series II -Quarterly Interval Plan - V - Regular Plan - Growth Option	27.1943
UTI FIIF Sr-2 Quarterly Interval Plan V - Direct Plan - IDCW	10.505
UTI FIIF Sr-2 Quarterly Interval Plan V - Regular Plan - IDCW	10.4746
UTI F I I F Series II -Quarterly Interval Plan - VI-Direct Plan - Growth Option	28.1163
UTI F I I F Series II -Quarterly Interval Plan - VI-Regular Plan - Growth Option	27.5311
UTI FIIF Sr-2 Quarterly Interval Plan VI - Direct Plan - IDCW	10.5154
UTI FIIF Sr-2 Quarterly Interval Plan VI - Regular Plan - IDCW	10.485
UTI F I I F Series II -Quarterly Interval Plan - VII - Direct Plan - Growth Option	25.166
UTI F I I F Series II -Quarterly Interval Plan - VII - Regular Plan - Growth Option	24.7004
UTI FIIF Sr-2 Quarterly Interval Plan VII - Direct Plan - IDCW	10.0613
UTI FIIF Sr-2 Quarterly Interval Plan VII - Regular Plan - IDCW	10.0569
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Annual IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Direct Plan - Quarterly IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Annual IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Maturity IDCW	10
UTI Fixed Term Income fund - Series XXIX - I (1134 DAYS) - Regular Plan - Quarterly IDCW	10
UTI Fixed Term Income Fund Series XXIX -I (1134 days) - Direct Plan - Growth Option	12.4802
UTI Fixed Term Income Fund Series XXIX-I (1134 days) - Regular Plan - Growth Opton	12.3558
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Annual IDCW	9.736
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Maturity IDCW	10
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Direct Plan - Quarterly IDCW	9.7357
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Annual IDCW	9.73
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Flexi IDCW	10
UTI Fixed Term Income fund - Series XXIX - II (1118 DAYS) - Regular Plan - Maturity IDCW	10
